module_id,title,subtitle,domain,category,status
NUT-232,Omega-3 Supplements,"Fish oil, EPA, DHA, triglycerides, cardiovascular evidence, and safety",Nutrition,Supplements,draft-generated
NUT-233,Fiber Supplements,"Psyllium, inulin, methylcellulose, benefits, dosing, and tolerance",Nutrition,Supplements,draft-generated
NUT-234,Probiotic Supplements,"Strain specificity, evidence, storage, and appropriate use",Nutrition,Supplements,draft-generated
NUT-235,Herbal Supplements,"Evidence, variability, interactions, contamination, and safety",Nutrition,Supplements,draft-generated
NUT-236,Supplement-Drug Interactions,How supplements can alter medication effects and safety,Nutrition,Supplements,draft-generated
NUT-237,Evaluating Supplement Claims,How to distinguish evidence from marketing,Nutrition,Nutrition Literacy,draft-generated
NUT-238,Nutrition Research Basics,"Study designs, endpoints, bias, confounding, and causal inference",Nutrition,Nutrition Literacy,draft-generated
NUT-239,Understanding Nutrition Headlines,How to interpret dramatic claims and conflicting nutrition news,Nutrition,Nutrition Literacy,draft-generated
NUT-240,Correlation vs Causation in Nutrition,Why observational associations do not automatically prove cause,Nutrition,Nutrition Literacy,draft-generated
NUT-241,Randomized Nutrition Trials,What randomized trials can and cannot tell us about diet,Nutrition,Nutrition Literacy,draft-generated
NUT-242,Nutrition Epidemiology,How population studies contribute to dietary guidance,Nutrition,Nutrition Literacy,draft-generated
NUT-243,Systematic Reviews and Meta-Analyses in Nutrition,How evidence is combined and where pooled results can mislead,Nutrition,Nutrition Literacy,draft-generated
NUT-244,Dietary Guidelines,How national dietary recommendations are developed and used,Nutrition,Nutrition Policy,draft-generated
NUT-245,Recommended Dietary Allowances and Daily Values,"RDA, AI, UL, DV, and how to interpret nutrient targets",Nutrition,Nutrition Policy,draft-generated
NUT-246,Food Safety at Home,"Storage, cooking temperatures, cross-contamination, and leftovers",Nutrition,Food Safety,draft-generated
NUT-247,Foodborne Illness,"Common pathogens, symptoms, prevention, and when to seek care",Nutrition,Food Safety,draft-generated
NUT-248,Healthy Eating on a Budget,"Nutrient density, planning, staples, and reducing food waste",Nutrition,Practical Nutrition,draft-generated
NUT-249,Healthy Eating for Busy Professionals,"Convenience strategies, meal structure, travel, and consistency",Nutrition,Practical Nutrition,draft-generated
NUT-250,Building a Sustainable Healthy Eating Pattern,Integrating nutrition science into a flexible lifelong approach,Nutrition,Nutrition Foundations,draft-generated
